antenna_id,latitude,longitude
11613_101,5.330319881,-3.99368
345621_2101,5.330319881,-3.99368
345622_2101,5.330319881,-3.99368
345623_2101,5.330319881,-3.99368
345601_2101,5.330319881,-3.99368
345602_2101,5.330319881,-3.99368
345603_2101,5.330319881,-3.99368
42011_1101,5.330319881,-3.99368
42014_1101,5.330319881,-3.99368
42017_1101,5.330319881,-3.99368
42012_1101,5.330319881,-3.99368
42015_1101,5.330319881,-3.99368
42018_1101,5.330319881,-3.99368
42013_1101,5.330319881,-3.99368
42016_1101,5.330319881,-3.99368
42019_1101,5.330319881,-3.99368
11610_1101,5.330319881,-3.99368
11618_1101,5.330319881,-3.99368
11619_1101,5.330319881,-3.99368
11685_111,5.37059021,-4.00658989
11686_111,5.37059021,-4.00658989
11687_111,5.37059021,-4.00658989
11681_111,5.37059021,-4.00658989
11682_111,5.37059021,-4.00658989
11683_111,5.37059021,-4.00658989
345877_2281,5.37059021,-4.00658989
345878_2281,5.37059021,-4.00658989
345879_2281,5.37059021,-4.00658989
345857_2281,5.37059021,-4.00658989
345858_2281,5.37059021,-4.00658989
345859_2281,5.37059021,-4.00658989
42031_1281,5.37059021,-4.00658989
42034_1281,5.37059021,-4.00658989
42037_1281,5.37059021,-4.00658989
42032_1281,5.37059021,-4.00658989
42035_1281,5.37059021,-4.00658989
42038_1281,5.37059021,-4.00658989
42033_1281,5.37059021,-4.00658989
42036_1281,5.37059021,-4.00658989
42039_1281,5.37059021,-4.00658989
11680_1281,5.37059021,-4.00658989
11688_1281,5.37059021,-4.00658989
11689_1281,5.37059021,-4.00658989
43915_311,7.644,-4.003
43916_311,7.644,-4.003
43917_311,7.644,-4.003
43911_311,7.644,-4.003
43912_311,7.644,-4.003
43913_311,7.644,-4.003
41245_311,7.644,-4.003
41246_311,7.644,-4.003
41247_311,7.644,-4.003
41241_311,7.644,-4.003
41242_311,7.644,-4.003
41243_311,7.644,-4.003
346113_5011,7.644,-4.003
346114_5011,7.644,-4.003
346115_5011,7.644,-4.003
49541_4011,7.644,-4.003
49544_4011,7.644,-4.003
49547_4011,7.644,-4.003
49542_4011,7.644,-4.003
49545_4011,7.644,-4.003
49548_4011,7.644,-4.003
49543_4011,7.644,-4.003
49546_4011,7.644,-4.003
49549_4011,7.644,-4.003
41240_4011,7.644,-4.003
41248_4011,7.644,-4.003
41249_4011,7.644,-4.003
12005_135,5.353270054,-4.064080238
12006_135,5.353270054,-4.064080238
12007_135,5.353270054,-4.064080238
12001_135,5.353270054,-4.064080238
12002_135,5.353270054,-4.064080238
12003_135,5.353270054,-4.064080238
1157121_2006,5.353270054,-4.064080238
1157122_2006,5.353270054,-4.064080238
1157123_2006,5.353270054,-4.064080238
346901_2302,5.353270054,-4.064080238
346902_2302,5.353270054,-4.064080238
346903_2302,5.353270054,-4.064080238
346881_2302,5.353270054,-4.064080238
346882_2302,5.353270054,-4.064080238
346883_2302,5.353270054,-4.064080238
42061_1302,5.353270054,-4.064080238
42064_1302,5.353270054,-4.064080238
42067_1302,5.353270054,-4.064080238
42062_1302,5.353270054,-4.064080238
42065_1302,5.353270054,-4.064080238
42068_1302,5.353270054,-4.064080238
42063_1302,5.353270054,-4.064080238
42066_1302,5.353270054,-4.064080238
42069_1302,5.353270054,-4.064080238
12000_1302,5.353270054,-4.064080238
12008_1302,5.353270054,-4.064080238
12009_1302,5.353270054,-4.064080238
638229_2401,5.293139935,-3.987390041
56951_1401,5.293139935,-3.987390041
56954_1401,5.293139935,-3.987390041
12045_143,5.293139935,-3.987390041
12046_143,5.293139935,-3.987390041
12047_143,5.293139935,-3.987390041
12041_143,5.293139935,-3.987390041
12042_143,5.293139935,-3.987390041
12043_143,5.293139935,-3.987390041
511765_2401,5.293139935,-3.987390041
511766_2401,5.293139935,-3.987390041
511767_2401,5.293139935,-3.987390041
511745_2401,5.293139935,-3.987390041
511746_2401,5.293139935,-3.987390041
511747_2401,5.293139935,-3.987390041
42091_1401,5.293139935,-3.987390041
42094_1401,5.293139935,-3.987390041
42097_1401,5.293139935,-3.987390041
42092_1401,5.293139935,-3.987390041
42095_1401,5.293139935,-3.987390041
42098_1401,5.293139935,-3.987390041
42093_1401,5.293139935,-3.987390041
42096_1401,5.293139935,-3.987390041
42099_1401,5.293139935,-3.987390041
12040_1401,5.293139935,-3.987390041
12048_1401,5.293139935,-3.987390041
12049_1401,5.293139935,-3.987390041
12085_108,5.376490116,-3.99251008
12086_108,5.376490116,-3.99251008
12087_108,5.376490116,-3.99251008
12081_108,5.376490116,-3.99251008
12082_108,5.376490116,-3.99251008
12083_108,5.376490116,-3.99251008
347925_2281,5.376490116,-3.99251008
347926_2281,5.376490116,-3.99251008
347927_2281,5.376490116,-3.99251008
347905_2281,5.376490116,-3.99251008
347906_2281,5.376490116,-3.99251008
347907_2281,5.376490116,-3.99251008
42121_1281,5.376490116,-3.99251008
42124_1281,5.376490116,-3.99251008
42127_1281,5.376490116,-3.99251008
42122_1281,5.376490116,-3.99251008
42125_1281,5.376490116,-3.99251008
42128_1281,5.376490116,-3.99251008
42123_1281,5.376490116,-3.99251008
42126_1281,5.376490116,-3.99251008
42129_1281,5.376490116,-3.99251008
12080_1281,5.376490116,-3.99251008
12088_1281,5.376490116,-3.99251008
12089_1281,5.376490116,-3.99251008
31705_156,5.199,-3.739
31706_156,5.199,-3.739
31707_156,5.199,-3.739
31701_156,5.199,-3.739
31702_156,5.199,-3.739
31703_156,5.199,-3.739
348161_2442,5.199,-3.739
348162_2442,5.199,-3.739
348163_2442,5.199,-3.739
63771_1442,5.199,-3.739
63774_1442,5.199,-3.739
63777_1442,5.199,-3.739
63772_1442,5.199,-3.739
63775_1442,5.199,-3.739
63778_1442,5.199,-3.739
63773_1442,5.199,-3.739
63776_1442,5.199,-3.739
63779_1442,5.199,-3.739
12185_143,5.30272007,-3.974730015
12186_143,5.30272007,-3.974730015
12187_143,5.30272007,-3.974730015
12181_143,5.30272007,-3.974730015
12182_143,5.30272007,-3.974730015
12183_143,5.30272007,-3.974730015
350229_2402,5.30272007,-3.974730015
350230_2402,5.30272007,-3.974730015
350231_2402,5.30272007,-3.974730015
350209_2402,5.30272007,-3.974730015
350210_2402,5.30272007,-3.974730015
350211_2402,5.30272007,-3.974730015
42141_1402,5.30272007,-3.974730015
42144_1402,5.30272007,-3.974730015
42147_1402,5.30272007,-3.974730015
42142_1402,5.30272007,-3.974730015
42145_1402,5.30272007,-3.974730015
42148_1402,5.30272007,-3.974730015
42143_1402,5.30272007,-3.974730015
42146_1402,5.30272007,-3.974730015
42149_1402,5.30272007,-3.974730015
12180_1402,5.30272007,-3.974730015
12188_1402,5.30272007,-3.974730015
12189_1402,5.30272007,-3.974730015
2961_707,5.105,-6.635
2962_707,5.105,-6.635
2963_707,5.105,-6.635
349441_8092,5.105,-6.635
349442_8092,5.105,-6.635
349443_8092,5.105,-6.635
63951_7092,5.105,-6.635
63954_7092,5.105,-6.635
63957_7092,5.105,-6.635
63952_7092,5.105,-6.635
63955_7092,5.105,-6.635
63958_7092,5.105,-6.635
63953_7092,5.105,-6.635
63956_7092,5.105,-6.635
63959_7092,5.105,-6.635
2960_7092,5.105,-6.635
2968_7092,5.105,-6.635
2969_7092,5.105,-6.635
39675_308,7.396,-4.885
39676_308,7.396,-4.885
39677_308,7.396,-4.885
39671_308,7.396,-4.885
39672_308,7.396,-4.885
39673_308,7.396,-4.885
349697_4071,7.396,-4.885
349698_4071,7.396,-4.885
349699_4071,7.396,-4.885
39670_3073,7.396,-4.885
39678_3073,7.396,-4.885
39679_3073,7.396,-4.885
20005_803,6.821,-5.279
20006_803,6.821,-5.279
20007_803,6.821,-5.279
20001_803,6.821,-5.279
20002_803,6.821,-5.279
20003_803,6.821,-5.279
512021_9031,6.821,-5.279
512022_9031,6.821,-5.279
512023_9031,6.821,-5.279
512001_9031,6.821,-5.279
512002_9031,6.821,-5.279
512003_9031,6.821,-5.279
56891_8031,6.821,-5.279
56897_8031,6.821,-5.279
56894_8031,6.821,-5.279
56892_8031,6.821,-5.279
56898_8031,6.821,-5.279
56895_8031,6.821,-5.279
56893_8031,6.821,-5.279
56899_8031,6.821,-5.279
56896_8031,6.821,-5.279
20000_8031,6.821,-5.279
20008_8031,6.821,-5.279
20009_8031,6.821,-5.279
12225_101,5.317989826,-4.02244997
12226_101,5.317989826,-4.02244997
12227_101,5.317989826,-4.02244997
12221_101,5.317989826,-4.02244997
12222_101,5.317989826,-4.02244997
12223_101,5.317989826,-4.02244997
512277_2061,5.317989826,-4.02244997
512278_2061,5.317989826,-4.02244997
512279_2061,5.317989826,-4.02244997
512257_2061,5.317989826,-4.02244997
512258_2061,5.317989826,-4.02244997
512259_2061,5.317989826,-4.02244997
42181_1061,5.317989826,-4.02244997
42184_1061,5.317989826,-4.02244997
42187_1061,5.317989826,-4.02244997
42182_1061,5.317989826,-4.02244997
42185_1061,5.317989826,-4.02244997
42188_1061,5.317989826,-4.02244997
42183_1061,5.317989826,-4.02244997
42186_1061,5.317989826,-4.02244997
42189_1061,5.317989826,-4.02244997
12220_1061,5.317989826,-4.02244997
12228_1061,5.317989826,-4.02244997
12229_1061,5.317989826,-4.02244997
53705_101,5.327730179,-4.019899845
53706_101,5.327730179,-4.019899845
51161_1062,5.327730179,-4.019899845
51164_1062,5.327730179,-4.019899845
51162_1062,5.327730179,-4.019899845
51165_1062,5.327730179,-4.019899845
12235_101,5.327730179,-4.019899845
12236_101,5.327730179,-4.019899845
12237_101,5.327730179,-4.019899845
12231_101,5.327730179,-4.019899845
12232_101,5.327730179,-4.019899845
12233_101,5.327730179,-4.019899845
350741_2062,5.327730179,-4.019899845
350742_2062,5.327730179,-4.019899845
350743_2062,5.327730179,-4.019899845
350721_2062,5.327730179,-4.019899845
350722_2062,5.327730179,-4.019899845
350723_2062,5.327730179,-4.019899845
42191_1062,5.327730179,-4.019899845
42194_1062,5.327730179,-4.019899845
42197_1062,5.327730179,-4.019899845
42192_1062,5.327730179,-4.019899845
42195_1062,5.327730179,-4.019899845
42198_1062,5.327730179,-4.019899845
42193_1062,5.327730179,-4.019899845
42196_1062,5.327730179,-4.019899845
42199_1062,5.327730179,-4.019899845
12230_1062,5.327730179,-4.019899845
12238_1062,5.327730179,-4.019899845
12239_1062,5.327730179,-4.019899845
20691_803,6.842,-5.241
20692_803,6.842,-5.241
20693_803,6.842,-5.241
58621_8031,6.842,-5.241
58624_8031,6.842,-5.241
58627_8031,6.842,-5.241
58622_8031,6.842,-5.241
58625_8031,6.842,-5.241
58628_8031,6.842,-5.241
58623_8031,6.842,-5.241
58626_8031,6.842,-5.241
58629_8031,6.842,-5.241
20690_8031,6.842,-5.241
20698_8031,6.842,-5.241
20699_8031,6.842,-5.241
12315_144,5.266409874,-4.007639885
12316_144,5.266409874,-4.007639885
12317_144,5.266409874,-4.007639885
12311_144,5.266409874,-4.007639885
12312_144,5.266409874,-4.007639885
12313_144,5.266409874,-4.007639885
351233_2441,5.266409874,-4.007639885
351234_2441,5.266409874,-4.007639885
351235_2441,5.266409874,-4.007639885
42231_1441,5.266409874,-4.007639885
42234_1441,5.266409874,-4.007639885
42237_1441,5.266409874,-4.007639885
42232_1441,5.266409874,-4.007639885
42235_1441,5.266409874,-4.007639885
42238_1441,5.266409874,-4.007639885
42233_1441,5.266409874,-4.007639885
42236_1441,5.266409874,-4.007639885
42239_1441,5.266409874,-4.007639885
12310_1441,5.266409874,-4.007639885
12318_1441,5.266409874,-4.007639885
12319_1441,5.266409874,-4.007639885
12335_102,5.341750145,-3.97942996
12336_102,5.341750145,-3.97942996
12337_102,5.341750145,-3.97942996
351509_2101,5.341750145,-3.97942996
351510_2101,5.341750145,-3.97942996
351511_2101,5.341750145,-3.97942996
351489_2101,5.341750145,-3.97942996
351490_2101,5.341750145,-3.97942996
351491_2101,5.341750145,-3.97942996
42241_1101,5.341750145,-3.97942996
42244_1101,5.341750145,-3.97942996
42247_1101,5.341750145,-3.97942996
42242_1101,5.341750145,-3.97942996
42245_1101,5.341750145,-3.97942996
42248_1101,5.341750145,-3.97942996
42243_1101,5.341750145,-3.97942996
42246_1101,5.341750145,-3.97942996
42249_1101,5.341750145,-3.97942996
12330_1101,5.341750145,-3.97942996
12338_1101,5.341750145,-3.97942996
12339_1101,5.341750145,-3.97942996
37755_150,5.466,-3.196
37756_150,5.466,-3.196
37757_150,5.466,-3.196
37751_150,5.466,-3.196
37752_150,5.466,-3.196
37753_150,5.466,-3.196
1093121_2005,5.466,-3.196
1093122_2005,5.466,-3.196
1093123_2005,5.466,-3.196
351745_2442,5.466,-3.196
351746_2442,5.466,-3.196
351747_2442,5.466,-3.196
49561_1442,5.466,-3.196
49564_1442,5.466,-3.196
49567_1442,5.466,-3.196
49562_1442,5.466,-3.196
49565_1442,5.466,-3.196
49568_1442,5.466,-3.196
49563_1442,5.466,-3.196
49566_1442,5.466,-3.196
49569_1442,5.466,-3.196
37750_1442,5.466,-3.196
37758_1442,5.466,-3.196
37759_1442,5.466,-3.196
12345_102,5.341750145,-3.97942996
12346_102,5.341750145,-3.97942996
12347_102,5.341750145,-3.97942996
12341_102,5.341750145,-3.97942996
12342_102,5.341750145,-3.97942996
12343_102,5.341750145,-3.97942996
352021_2101,5.341750145,-3.97942996
352022_2101,5.341750145,-3.97942996
42251_1101,5.341750145,-3.97942996
42254_1101,5.341750145,-3.97942996
42257_1101,5.341750145,-3.97942996
42252_1101,5.341750145,-3.97942996
42255_1101,5.341750145,-3.97942996
42258_1101,5.341750145,-3.97942996
42253_1101,5.341750145,-3.97942996
42256_1101,5.341750145,-3.97942996
42259_1101,5.341750145,-3.97942996
12340_1101,5.341750145,-3.97942996
12348_1101,5.341750145,-3.97942996
12349_1101,5.341750145,-3.97942996
12925_108,5.378419876,-3.9677701
12926_108,5.378419876,-3.9677701
12927_108,5.378419876,-3.9677701
12921_108,5.378419876,-3.9677701
12922_108,5.378419876,-3.9677701
12923_108,5.378419876,-3.9677701
353045_2191,5.378419876,-3.9677701
353046_2191,5.378419876,-3.9677701
353047_2191,5.378419876,-3.9677701
353025_2191,5.378419876,-3.9677701
353026_2191,5.378419876,-3.9677701
353027_2191,5.378419876,-3.9677701
42311_1191,5.378419876,-3.9677701
42314_1191,5.378419876,-3.9677701
42317_1191,5.378419876,-3.9677701
42312_1191,5.378419876,-3.9677701
42315_1191,5.378419876,-3.9677701
42318_1191,5.378419876,-3.9677701
42313_1191,5.378419876,-3.9677701
42316_1191,5.378419876,-3.9677701
42319_1191,5.378419876,-3.9677701
12920_1191,5.378419876,-3.9677701
12928_1191,5.378419876,-3.9677701
12929_1191,5.378419876,-3.9677701
12955_111,5.351160049,-4.024089813
12956_111,5.351160049,-4.024089813
12957_111,5.351160049,-4.024089813
12951_111,5.351160049,-4.024089813
12952_111,5.351160049,-4.024089813
12953_111,5.351160049,-4.024089813
353557_2111,5.351160049,-4.024089813
353558_2111,5.351160049,-4.024089813
353559_2111,5.351160049,-4.024089813
353537_2111,5.351160049,-4.024089813
353538_2111,5.351160049,-4.024089813
353539_2111,5.351160049,-4.024089813
42341_1111,5.351160049,-4.024089813
42344_1111,5.351160049,-4.024089813
42347_1111,5.351160049,-4.024089813
42342_1111,5.351160049,-4.024089813
42345_1111,5.351160049,-4.024089813
42348_1111,5.351160049,-4.024089813
42343_1111,5.351160049,-4.024089813
42346_1111,5.351160049,-4.024089813
42349_1111,5.351160049,-4.024089813
12950_1111,5.351160049,-4.024089813
12958_1111,5.351160049,-4.024089813
12959_1111,5.351160049,-4.024089813
19401_407,6.734,-3.477
19402_407,6.734,-3.477
19403_407,6.734,-3.477
58441_4012,6.734,-3.477
58444_4012,6.734,-3.477
58447_4012,6.734,-3.477
58442_4012,6.734,-3.477
58445_4012,6.734,-3.477
58448_4012,6.734,-3.477
58443_4012,6.734,-3.477
58446_4012,6.734,-3.477
58449_4012,6.734,-3.477
12975_101,5.307260036,-4.014039993
12976_101,5.307260036,-4.014039993
12977_101,5.307260036,-4.014039993
12971_101,5.307260036,-4.014039993
12972_101,5.307260036,-4.014039993
12973_101,5.307260036,-4.014039993
355093_2061,5.307260036,-4.014039993
355094_2061,5.307260036,-4.014039993
355095_2061,5.307260036,-4.014039993
355073_2061,5.307260036,-4.014039993
355074_2061,5.307260036,-4.014039993
355075_2061,5.307260036,-4.014039993
42371_1061,5.307260036,-4.014039993
42374_1061,5.307260036,-4.014039993
42377_1061,5.307260036,-4.014039993
42372_1061,5.307260036,-4.014039993
42375_1061,5.307260036,-4.014039993
42378_1061,5.307260036,-4.014039993
42373_1061,5.307260036,-4.014039993
42376_1061,5.307260036,-4.014039993
42379_1061,5.307260036,-4.014039993
12970_1061,5.307260036,-4.014039993
12978_1061,5.307260036,-4.014039993
12979_1061,5.307260036,-4.014039993
43885_155,5.347,-4.378
43886_155,5.347,-4.378
43887_155,5.347,-4.378
43881_155,5.347,-4.378
43882_155,5.347,-4.378
43883_155,5.347,-4.378
1144833_2006,5.347,-4.378
1144834_2006,5.347,-4.378
1144835_2006,5.347,-4.378
355329_2311,5.347,-4.378
355330_2311,5.347,-4.378
355331_2311,5.347,-4.378
43880_1311,5.347,-4.378
43888_1311,5.347,-4.378
43889_1311,5.347,-4.378
12995_137,5.353270054,-4.064080238
12996_137,5.353270054,-4.064080238
12997_137,5.353270054,-4.064080238
12991_137,5.353270054,-4.064080238
12992_137,5.353270054,-4.064080238
12993_137,5.353270054,-4.064080238
1131521_2006,5.353270054,-4.064080238
1131522_2006,5.353270054,-4.064080238
1131523_2006,5.353270054,-4.064080238
355605_2371,5.353270054,-4.064080238
355606_2371,5.353270054,-4.064080238
355607_2371,5.353270054,-4.064080238
355585_2371,5.353270054,-4.064080238
355586_2371,5.353270054,-4.064080238
355587_2371,5.353270054,-4.064080238
42381_1371,5.353270054,-4.064080238
42384_1371,5.353270054,-4.064080238
42387_1371,5.353270054,-4.064080238
42382_1371,5.353270054,-4.064080238
42385_1371,5.353270054,-4.064080238
42388_1371,5.353270054,-4.064080238
42383_1371,5.353270054,-4.064080238
42386_1371,5.353270054,-4.064080238
42389_1371,5.353270054,-4.064080238
12990_1371,5.353270054,-4.064080238
12998_1371,5.353270054,-4.064080238
12999_1371,5.353270054,-4.064080238
48505_126,5.410630226,-4.00233984
48506_126,5.410630226,-4.00233984
48507_126,5.410630226,-4.00233984
48501_126,5.410630226,-4.00233984
48502_126,5.410630226,-4.00233984
48503_126,5.410630226,-4.00233984
611861_2582,5.410630226,-4.00233984
611862_2582,5.410630226,-4.00233984
611863_2582,5.410630226,-4.00233984
611841_2582,5.410630226,-4.00233984
611842_2582,5.410630226,-4.00233984
611843_2582,5.410630226,-4.00233984
46421_1582,5.410630226,-4.00233984
46424_1582,5.410630226,-4.00233984
46427_1582,5.410630226,-4.00233984
46422_1582,5.410630226,-4.00233984
46425_1582,5.410630226,-4.00233984
46428_1582,5.410630226,-4.00233984
46423_1582,5.410630226,-4.00233984
46426_1582,5.410630226,-4.00233984
46429_1582,5.410630226,-4.00233984
48500_1582,5.410630226,-4.00233984
48508_1582,5.410630226,-4.00233984
48509_1582,5.410630226,-4.00233984
13005_143,5.293139935,-3.987390041
13006_143,5.293139935,-3.987390041
13007_143,5.293139935,-3.987390041
13001_143,5.293139935,-3.987390041
13002_143,5.293139935,-3.987390041
13003_143,5.293139935,-3.987390041
356373_2401,5.293139935,-3.987390041
356374_2401,5.293139935,-3.987390041
356375_2401,5.293139935,-3.987390041
356353_2401,5.293139935,-3.987390041
356354_2401,5.293139935,-3.987390041
356355_2401,5.293139935,-3.987390041
42391_1401,5.293139935,-3.987390041
42394_1401,5.293139935,-3.987390041
42397_1401,5.293139935,-3.987390041
42392_1401,5.293139935,-3.987390041
42395_1401,5.293139935,-3.987390041
42398_1401,5.293139935,-3.987390041
42393_1401,5.293139935,-3.987390041
42396_1401,5.293139935,-3.987390041
42399_1401,5.293139935,-3.987390041
13000_1401,5.293139935,-3.987390041
13008_1401,5.293139935,-3.987390041
13009_1401,5.293139935,-3.987390041
48515_126,5.409009933,-4.013199806
48516_126,5.409009933,-4.013199806
48517_126,5.409009933,-4.013199806
48511_126,5.409009933,-4.013199806
48512_126,5.409009933,-4.013199806
48513_126,5.409009933,-4.013199806
356885_2582,5.409009933,-4.013199806
356886_2582,5.409009933,-4.013199806
356887_2582,5.409009933,-4.013199806
356865_2582,5.409009933,-4.013199806
356866_2582,5.409009933,-4.013199806
356867_2582,5.409009933,-4.013199806
46431_1582,5.409009933,-4.013199806
46434_1582,5.409009933,-4.013199806
46437_1582,5.409009933,-4.013199806
46432_1582,5.409009933,-4.013199806
46435_1582,5.409009933,-4.013199806
46438_1582,5.409009933,-4.013199806
46433_1582,5.409009933,-4.013199806
46436_1582,5.409009933,-4.013199806
46439_1582,5.409009933,-4.013199806
48510_1582,5.409009933,-4.013199806
48518_1582,5.409009933,-4.013199806
48519_1582,5.409009933,-4.013199806
13025_133,5.32859993,-4.054850101
13026_133,5.32859993,-4.054850101
13027_133,5.32859993,-4.054850101
13021_133,5.32859993,-4.054850101
13022_133,5.32859993,-4.054850101
13023_133,5.32859993,-4.054850101
